mcg,gvh,lip,chg,aac,alm1,alm2,class
0.6872136061164301,0.3884431494104608,0.48,0.5,0.5436886298820922,0.6572136061164301,0.6947545195283688,imU
0.6757125451519276,0.3871376354557827,0.48,0.5,0.554281362879819,0.6685627257596379,0.7057064531836742,imU
0.784857330672466,0.5327145517859935,0.48,0.5,0.501714223109178,0.659142888445411,0.68,imU
0.6705314669470759,0.3728344903844043,0.48,0.5,0.5428344903844043,0.6438974242785559,0.6833659573314801,imU
0.6491377004030794,0.4691377004030794,0.48,0.5,0.5074131012092381,0.7162934493953809,0.7508622995969206,imU
0.6340038269387364,0.4280076538774727,0.48,0.5,0.4880076538774727,0.7606577371429485,0.7919923461225273,imU
0.6610841530343883,0.4813551912929853,0.48,0.5,0.544336612137553,0.7043366121375529,0.7435234973617618,imU
0.7233271290241199,0.45889095699196003,0.48,0.5,0.49250465323191017,0.71583178225603,0.7083364354879401,imU
0.8027234646189869,0.5265686900714037,0.48,0.5,0.5909478167856729,0.7891721689523589,0.811775647833314,imU
0.7046263983085537,0.4684295302141592,0.48,0.5,0.5165279642613564,0.7384295302141591,0.7684295302141592,imU
0.6383049277019103,0.45660985540382054,0.48,0.5,0.4884753614904487,0.7350852168942692,0.7642376807452244,imU
0.8678952929484399,0.42201745117526,0.48,0.5,0.51798254882474,0.73,0.750504362793815,imU
0.7687369610526555,0.6628204103156599,0.48,0.5,0.4860208623157511,0.7030104311578755,0.7377682545262823,imU
0.7711129054002995,0.4988547973943093,0.48,0.5,0.5388951689010483,0.7433387162008985,0.772225810800599,imU
0.7033722171883185,0.4834888687532743,0.48,0.5,0.5728071493293047,0.7342690497764349,0.7661793665176233,imU
0.7405698915438151,0.6695206073829482,0.48,0.5,0.4967616485906359,0.7132383514093641,0.7516191757046821,imU
0.6377304130003831,0.42564149504557647,0.48,0.5,0.5775822164090386,0.7891940721363463,0.8043585049544236,imU
0.7888304944335084,0.38300921563369944,0.48,0.5,0.5593035464666348,0.7660446803000478,0.7586070929332697,imU
0.780456069409722,0.544771965295139,0.48,0.5,0.525684104114583,0.8035261561718745,0.7765962429340271,imU
0.8156539401259847,0.5434780085534308,0.48,0.5,0.6665277947176618,0.8713078802519694,0.713912034213723,imU
0.6347822161144496,0.509434664834335,0.48,0.5,0.5595798540913685,0.7619709621485933,0.753521778388555,imU
0.7691267752748847,0.5494443115385631,0.48,0.5,0.5102381521977587,0.7793649274726434,0.74,imU
0.6099053616937052,0.3035718375184354,0.48,0.5,0.6200946383062947,0.7427616866568344,0.7618568974889388,imU
0.774486365367632,0.5376624952390119,0.48,0.5,0.49990567792282786,0.7676624952390119,0.7332704519485519,imU
0.8487430809148794,0.5252347780127348,0.48,0.5,0.5827209398424935,0.7784806265616624,0.7962292427446382,imU
0.5064346642056202,0.5063713908071531,0.48,0.5,0.6100632733984672,0.736687757799489,0.7666877577994891,imU
0.5850693279670381,0.5984571610535101,0.48,0.5,0.5895591888724314,0.7330856778929797,0.7626448667654112,imU
0.6167210507427686,0.5081973731430786,0.48,0.5,0.6389614009903581,0.6565578985144628,0.6987982487620523,imU
0.7685246800838008,0.5095081535597755,0.48,0.5,0.6352459232201122,0.7526229616100562,0.7826229616100562,imU
0.7004170408898869,0.41559893494438205,0.48,0.5,0.5592191710011227,0.7876042602224718,0.8132031951668538,imU
0.6566269667154535,0.4244378277859089,0.48,0.5,0.528816105644998,0.7566865166422733,0.7866865166422733,imU
0.6472310741962454,0.4251693222588736,0.48,0.5,0.49464641306680857,0.7691384462901878,0.7991384462901878,imU
0.7556950271490667,0.43396611412767405,0.48,0.5,0.4381016576169778,0.7001694293616296,0.7162033152339556,imU
0.6384334357923973,0.44534597421454625,0.48,0.5,0.6076501536885959,0.8061292563183476,0.823825076844298,imU
0.6827411796922125,0.42,0.48,0.5,0.565521266224874,0.775521266224874,0.7955212662248741,imU
0.700220611274702,0.48952452977140837,0.48,0.5,0.5425637147384724,0.7846519592483532,0.7725637147384724,imU
0.772977942264769,0.42915992598085395,0.48,0.5,0.5682444855661922,0.8073290451515305,0.8303823538118151,imU
0.6217495654653511,0.5686878259009867,0.48,0.5,0.59,0.7538568945516293,0.7808747827326756,imU
0.7879690642763492,0.3831270951756609,0.48,0.5,0.57,0.7965635475878304,0.8139071928290474,imU
0.7102273020366983,0.42115705676730725,0.48,0.5,0.6017458584428687,0.8155785283836536,0.8301136510183491,imU
0.8074220945198323,0.5312889527400839,0.48,0.5,0.5609773308194126,0.8429319924582378,0.8542209451983217,imU
0.654148178803704,0.42956149006503713,0.48,0.5,0.5840977814564444,0.7859022185435556,0.8072681456957037,imU
0.8138499327093793,0.5032117805389695,0.48,0.5,0.6397265062126815,0.7930294513474239,0.8164235610779391,imU
0.4835360442387206,0.5615203317904046,0.8319371502067359,0.5,0.5793918672838382,0.7196959336419191,0.7496959336419191,imU
0.49912222784917776,0.43670221772065776,0.48,0.5,0.45691552404460434,0.6671944303770555,0.6418621974636177,imU
0.5012776965705773,0.4156899298583488,0.48,0.5,0.6252129494284295,0.7426064747142148,0.77,imU
0.54935591516336,0.46595169363725203,0.48,0.5,0.618016102120916,0.743967795758168,0.773967795758168,imU
0.7743272120653999,0.4720845856167329,0.48,0.5,0.5,0.6234301614859331,0.6486544241307998,imU
0.8143818540775728,0.48613459570860196,0.48,0.5,0.5706964103008446,0.7096400789706602,0.7342018935629029,imU
0.6485708419354148,0.4564288158602438,0.48,0.5,0.48142847365590247,0.7200006844086826,0.7500006844086826,imU
0.7756393998123792,0.47777073252030966,0.48,0.5,0.5,0.6264919328955514,0.6512787996247583,imU
0.6864459516778931,0.45771174228209693,0.48,0.5,0.6277117422820969,0.7606036456378833,0.7841576939599901,imU
0.694533510374525,0.5227113471660335,0.48,0.5,0.6972667551872626,0.8372229598938545,0.8508672863108379,imU
0.6964518148895514,0.5244242805407239,0.48,0.5,0.6888485610814475,0.8554380477151377,0.8664518148895515,imU
0.7468560783235682,0.42150504578038184,0.48,0.5,0.6628762614450955,0.7524747710980908,0.7811035554333772,imU
0.7867773715377658,0.4108593675899291,0.48,0.5,0.6602148418974824,0.8057031620503544,0.8263476877428012,imU
0.644128724408468,0.448873984252236,0.48,0.5,0.668498645669648,0.615254740156232,0.664504062991056,imU
0.6452670766426599,0.4579006149639898,0.48,0.5,0.6357640018227109,0.6337018448919693,0.6810683065706395,imU
0.6909123218770875,0.4779690547801485,0.48,0.5,0.5069535821702227,0.7449742123167904,0.7719793698534324,imU
0.8279447514656152,0.5020552485343848,0.48,0.5,0.5580368323562566,0.78,0.7641104970687695,imU
0.81,0.5215165997361041,0.48,0.5,0.57,0.7936493976249367,0.8121327978888326,imU
0.7379186426843549,0.2885071136636779,0.48,0.5,0.550995257557548,0.746832542926258,0.76416271463129,imU
0.7761895421149148,0.37547385528728683,0.48,0.5,0.6392843131723721,0.7961895421149148,0.8184912850957623,imU
0.5027846212870037,0.6068038446782491,0.979224990408619,0.5,0.5603995194152189,0.7163923106435018,0.7455932718130641,imU
0.6875150065914795,0.4276784554540189,0.604969986817041,0.5,0.6207738481819938,0.7024032689772507,0.74,imU
0.6134766998436584,0.5079975088248039,0.7208352873099897,0.5,0.6083169695040402,0.7422113130026935,0.7668427608355779,imU
0.5006058056194929,0.5760614220176227,0.9448498107786368,0.5,0.5684846444955943,0.7142423222477972,0.7431817416858478,imU
0.6504771510028184,0.3903841485164927,0.48,0.5,0.17941770793966605,0.5523048910989562,0.4390335594231734,imU
0.8570546603593893,0.4340221520025955,0.48,0.5,0.5429453396406108,0.7465716341848856,0.7652968930937405,imU
0.7512188566615755,0.560487956155021,0.48,0.5,0.6953654502532772,0.8551214721757667,0.720487956155021,imU
0.7171674287655796,0.5645665142468841,0.662494105833996,0.5,0.6833194613298861,0.8463004572593478,0.7140380081410765,imU
0.6325414357339659,0.5011049749311192,0.48,0.5,0.6336464106650852,0.7149171285320681,0.7549171285320682,imU
0.7756372952752097,0.5261819216972455,0.48,0.5,0.5833632740596406,0.8413644127293414,0.8570915301834732,imU
0.7351093384049278,0.3873724385275843,0.48,0.5,0.64,0.702481776932512,0.742481776932512,imU
0.6748762699879425,0.4651237300120575,0.48,0.5,0.6449862522208826,0.7449312611044125,0.7749587566626476,imU
0.8594035645693178,0.5497614258277271,0.48,0.5,0.6292842774831813,0.8107157225168188,0.8305964354306822,imU
0.849510491292166,0.5667832139325344,0.48,0.5,0.6163636386798158,0.799510491292166,0.8216083930337328,imU
0.6662654803609591,0.4526579861371476,0.48,0.5,0.5582280092419016,0.7546205150180901,0.7746205150180901,imU
0.740323739111276,0.4548406956193304,0.48,0.5,0.606449130475837,0.7380626956822804,0.7580626956822805,imU
0.6219334876708627,0.5880190035226107,0.48,0.5,0.572028505283916,0.7160221707763791,0.7440253380301476,imU
0.6005849623867021,0.3032312029833777,0.48,0.5,0.6325905263293085,0.7452367669259841,0.7652367669259841,imU
0.7592265908404101,0.3627975826508718,0.48,0.5,0.4040483469825638,0.7738398862606151,0.6482447209588715,imU
0.6017729033714735,0.38501677421654845,0.48,0.5,0.1335793551760439,0.5067225807218282,0.3784954840933017,imU
0.8304220557432569,0.48609787456206766,0.48,0.5,0.5326178048673922,0.7697125783909056,0.7254557142767974,imU
0.5742839521507203,0.4742469473158477,0.48,0.5,0.28704946398817865,0.5928148516172884,0.5142099424809752,imU
0.7948151306850192,0.4844453920550576,0.48,0.5,0.5092605227400768,0.7991372765300896,0.778767537900128,imU
0.6811245239840478,0.5191003808127618,0.48,0.5,0.5192128332111665,0.73,0.7195501904063809,imU
0.7769432560574999,0.4812660432237512,0.48,0.5,0.4576418598562502,0.7269432560574999,0.6906986037987504,imU
0.6897421653877508,0.47883159230838906,0.48,0.5,0.4311684076916109,0.5243642292317447,0.3734020892299331,pp
0.7427468000435984,0.5861380015259455,0.48,0.5,0.4007723996948109,0.5345063999128031,0.3517595998692047,pp
0.7379876370493198,0.548358525569725,0.48,0.5,0.45219780721088276,0.5339629111479595,0.34993818524659914,pp
0.6994131734366563,0.61,0.48,0.5,0.5590219557277607,0.517065867183282,0.42902195572776064,pp
0.6538483609654678,0.7869146162990399,0.48,0.5,0.4138531430573148,0.4661564211263791,0.40692418048273393,pp
0.7019630641717997,0.6296306417179964,0.48,0.5,0.5285909732512057,0.5239261283435993,0.4221477433128014,pp
0.6510636106932687,0.8242544427730746,0.48,0.5,0.4114911144538508,0.3876590267331716,0.36893638930673134,pp
0.6952294134805186,0.7309121131489673,0.48,0.5,0.5493200707181045,0.4813653993368976,0.30795467138120697,pp
0.5925636319240073,0.5859721862456573,0.48,0.5,0.4587326164035358,0.39681710864330005,0.30191550776023574,pp
0.7289804360617076,0.7766864172005497,0.48,0.5,0.5812744549228654,0.5092353270462807,0.3125489098457311,pp
0.6352702890672562,0.57,0.48,0.5,0.4847297109327438,0.6393916757265536,0.28168948054247106,pp
0.6423166004142039,0.7313513913017187,0.48,0.5,0.49305019875738837,0.3854826045562426,0.41011580538465037,pp
0.7184778224945659,0.5091308244492747,0.48,0.5,0.4319567652807967,0.5232605286068847,0.39587029584239003,pp
0.717893048694405,0.858314438955524,0.48,0.5,0.1763208539167851,0.548735829216643,0.2169529393084636,pp
0.6427499528813164,0.6114373468642784,0.48,0.5,0.4804375353390127,0.6203127944917721,0.24143734686427848,pp
0.6766990759102796,0.7631064686280434,0.48,0.5,0.45961108907664583,0.4565046204486024,0.23334953795513977,pp
0.6681842833933043,0.8190785830334789,0.48,0.5,0.5036856678660846,0.4754742671464338,0.2536043158870451,pp
0.45059408290152736,0.4829755216798316,0.48,0.5,0.515773839923644,0.38732151977093204,0.43773839923644015,pp
0.6981885994008492,0.7039619980028307,0.48,0.5,0.42543420179745234,0.8116213906133043,0.8216213906133043,pp
0.6313076868149771,0.9633847691806419,0.48,0.5,0.36830761540967905,0.4982308186652063,0.4507693955506877,pp
0.6623497041000677,0.7931693490201489,0.48,0.5,0.26071041425990527,0.4238251479499662,0.2561202367199459,pp
0.576384168734468,0.6033487164447966,0.48,0.5,0.3894196210241393,0.480446821565493,0.3433487164447967,pp
0.6516483310836854,0.7183359527023306,0.48,0.5,0.47502357432097597,0.43996856757203207,0.22328094595338674,pp
0.34835155082162306,0.4451974129393732,0.48,0.5,0.4868815522363761,0.39684586211775014,0.47211465529437524,pp
0.6797992584282052,0.8113998940611722,0.48,0.5,0.2835974574681321,0.4297992584282052,0.2723983049787547,pp
0.6322028703065956,0.8291598157076618,0.48,0.5,0.4120287030659558,0.45898564846702206,0.30695694540106633,pp
0.6688660809102934,0.6839173988621332,0.48,0.5,0.49,0.4055669595448533,0.29824780341360035,pp
0.6718015639220136,0.814534375948009,0.48,0.5,0.3922976541169797,0.6281375037920361,0.5572671879740045,pp
0.6628790281779997,0.8131516112711998,0.48,0.5,0.4073935549152005,0.5335773916103979,0.46754675216119834,pp
0.4275728260131286,0.4805876429584241,0.48,0.5,0.49886049773304175,0.4385283751772422,0.5130506005951854,pp
0.6210025360846068,0.5647756661136426,0.48,0.5,0.4911609630858572,0.6878098875984995,0.20522433388635739,pp
0.7540517170253603,0.7254035995195967,0.48,0.5,0.4412166942448127,0.38851292925634007,0.3898648117505764,pp
0.5184886648489798,0.6063867897868481,0.48,0.5,0.5036132102131519,0.49655471591473926,0.5305037783836735,pp
0.6598011276763203,0.6935984964315729,0.48,0.5,0.4833996241078932,0.4497016915144804,0.2824052624894946,pp
0.636495428020922,0.66743142031383,0.48,0.5,0.49,0.518128015414184,0.193504571979078,pp
0.6854922737935161,0.6809845475870322,0.48,0.5,0.43450772620648387,0.8109845475870322,0.7152853995112212,pp
0.6522812212214794,0.8273098982315433,0.48,0.5,0.46807030530536986,0.394971322989936,0.40269010176845665,pp
0.63,0.8560339254771611,0.48,0.5,0.3913220248409463,0.45942380127242954,0.3201696273858054,pp
0.6392041058238367,0.6735302009947766,0.48,0.5,0.40920410582383665,0.39,0.19920410582383669,pp
0.6579201955966681,0.7030199511008329,0.48,0.5,0.5022793154116615,0.4349002444958352,0.3481197066049978,pp
0.63,0.6761931169892129,0.48,0.5,0.48167590946224537,0.42253792200719137,0.3674620779928086,pp
0.6750652895077209,0.6311357433614883,0.48,0.5,0.5324020657384185,0.3718341940576744,0.35056787168074416,pp
0.636917639685598,0.6681588041746946,0.48,0.5,0.39086470496069975,0.4486470496069975,0.3474058851179007,pp
0.6711280209841889,0.7888719790158112,0.48,0.5,0.4246768125905133,0.43112802098418884,0.3791888965272687,pp
0.6458964356477443,0.8234899801863157,0.48,0.5,0.3758964356477444,0.4635618019898121,0.39410356435225563,pp
0.6463943205893632,0.5636056794106368,0.48,0.5,0.45679737873355225,0.44039213620065676,0.39119825248903484,pp
0.6825924394328658,0.6613585352237807,0.48,0.5,0.49043207323881094,0.40734524505978636,0.3434565859104877,pp
0.6698121384133469,0.6997057288290467,0.48,0.5,0.43619285310304257,0.4551471355854766,0.2732435621369979,pp
0.6472097203649669,0.8057365734549891,0.48,0.5,0.4442244229987803,0.34011701063869226,0.295736573454989,pp
0.6488718152439488,0.6392161055748865,0.48,0.5,0.4358315513067327,0.46156778885022715,0.3715677888502271,pp
0.6869033717375271,0.6741288376832971,0.48,0.5,0.311354303629067,0.40135430362906704,0.251354303629067,pp
0.7,0.7080240423400682,0.48,0.5,0.4227663407239045,0.8336769354882182,0.8417009778282865,pp
0.6710124845423687,0.71,0.48,0.5,0.41275312113559215,0.593606118610134,0.48765605677960877,pp
0.6740128694097958,0.7143311884317006,0.48,0.5,0.45031831902190483,0.6580900858685708,0.5641415635077541,pp
0.6866443927763609,0.8016778036118196,0.48,0.5,0.42476612415178994,0.544832945822707,0.2583221963881805,pp
0.6432939475335102,0.6731757901340407,0.48,0.5,0.40752953934986735,0.4114106589678162,0.22964552780159164,pp
0.6299262430806645,0.8002212707580066,0.48,0.5,0.46,0.31036878459667766,0.29081132611269084,pp
0.5308886226478651,0.5983361060738293,0.48,0.5,0.4483844635371212,0.46510503314807167,0.39536345690750685,pp
0.69,0.6141436349835826,0.48,0.5,0.5284069657868173,0.4560957566557217,0.47573666919676527,pp
0.7052304122684716,0.6204608245369432,0.48,0.5,0.45564845363757955,0.42912113409394886,0.49171494864426707,pp
0.6378969745402097,0.804729681471329,0.48,0.5,0.41421455417237746,0.39157939490804194,0.2136909236206291,pp
0.7221113962327262,0.7191299622715139,0.48,0.5,0.36366581130182135,0.49124135850424017,0.46633418869817866,pp
0.630794041654923,0.8536476667606159,0.48,0.5,0.39873445820415326,0.4612655417958467,0.3431761666196921,pp
0.6532801620805059,0.7645064775727431,0.48,0.5,0.48229311722599216,0.4662412966440471,0.4840279362972962,pp
0.6231593982392871,0.7705218052821386,0.48,0.5,0.4731593982392871,0.4789421061624951,0.48471053081247567,pp
0.7401115112673757,0.8194981992968089,0.48,0.5,0.4897212218315605,0.48944244366312106,0.4098884887326242,pp
0.6337138164436752,0.8037138164436752,0.48,0.5,0.4265756520069235,0.33971053154940134,0.34570724665512753,pp
0.44198578451432496,0.5086230513282537,0.48,0.5,0.48293029645992075,0.5631066955763488,0.6171579030982932,pp
0.5063933309941069,0.5946963941836146,0.48,0.5,0.3971821634898312,0.38830306318950775,0.4507576579737693,pp
0.35960656297371707,0.47841914756120824,0.48,0.5,0.48613734774251605,0.4018812584587491,0.45742489849501067,pp
0.6577581729267786,0.8148967308292886,0.48,0.5,0.5204130766828459,0.4581712496096244,0.2716222120489527,pp
0.6663970326638334,0.580921935639936,0.48,0.5,0.45455316138396157,0.42729070989591034,0.48005651681571826,pp
0.5693894016594098,0.5440240292826042,0.48,0.5,0.43804805856520834,0.414264322108646,0.286586569057986,pp
0.6897559899855736,0.6629281201731159,0.48,0.5,0.4104880200288526,0.4985359399134421,0.25414817024524744,pp
0.672890376603573,0.615780753207146,0.48,0.5,0.5273422596214381,0.38589707131965156,0.38433556490535953,pp
0.6972360141657737,0.6934160849946426,0.48,0.5,0.47804370251875095,0.7404965099678554,0.7283846232940456,pp
0.5992188626934886,0.6136875450773954,0.48,0.5,0.439359611656326,0.42553131761609314,0.37368754507739543,pp
0.5558780987380981,0.6655268592428589,0.48,0.5,0.5703512394952392,0.43335485556785586,0.4530036160726166,pp
0.6352001934096143,0.7557386177539194,0.48,0.5,0.4726461092131659,0.5531385210491121,0.32323054606582957,pp
0.42195713993041994,0.5753766180553089,0.48,0.5,0.5207311690972346,0.4746454489580745,0.5468389562497782,pp
0.7222071167492085,0.6000339873142809,0.48,0.5,0.43441423349841696,0.6132766878095318,0.3289134352825362,pp
0.7365136817981692,0.5727831667400461,0.48,0.5,0.4676757878654461,0.666054727192677,0.3069726364036615,pp
0.7346205627528185,0.570758874494363,0.48,0.5,0.47,0.6571373916994788,0.3228626083005212,pp
0.7171154992758189,0.6447127423960979,0.48,0.5,0.5155774963790942,0.4069239942065508,0.31644225036209056,pp
0.61551948077089,0.598344155768733,0.48,0.5,0.44220779230835605,0.387792207691644,0.37668831153746596,pp
0.3205205492643809,0.41002911045475,0.48,0.5,0.5123698626839048,0.3990462328354881,0.47046232835488094,pp
0.6578238255980279,0.6418458473982744,0.48,0.5,0.356308305203451,0.39,0.2963083052034511,pp
0.6257963560075349,0.6935248306842482,0.48,0.5,0.40409050844109556,0.5114795764637003,0.445570084904796,pp
0.7115003347407743,0.6473760879075169,0.48,0.5,0.4881229078701599,0.5228750836851936,0.45587575316674245,pp
0.20262690614022427,0.5935430492915126,0.48,0.5,0.5119426009446498,0.8596578474022128,0.4714845293690057,im
0.44909979535686495,0.41080245571762064,0.48,0.5,0.593796316423569,0.7156944746353535,0.7492952932078938,im
0.8625665128448339,0.5415589270291797,0.48,0.5,0.51,0.7305513412135254,0.7684410729708203,im
0.3748325233739692,0.4958054205623282,0.48,0.5,0.6206379439362975,0.8325837383130154,0.8232216822493128,im
0.3705635369071746,0.38216906107215237,0.48,0.5,0.5086762442886095,0.6905635369071746,0.7265071832164571,im
0.4404485184552386,0.5220183330485737,0.48,0.5,0.4311212961380965,0.4787461098771527,0.547400554511437,im
0.4828331811859263,0.3576011850423545,0.48,0.5,0.5480059252117726,0.7471964448729365,0.7709970373941137,im
0.5125176173121134,0.3974823826878866,0.48,0.5,0.5901409384969072,0.6426585558090205,0.6851057038726804,im
0.3196678605143689,0.47988928683812293,0.48,0.5,0.6654982092284466,0.6747232170953075,0.7122508953857767,im
0.48277726923524406,0.450793505495784,0.48,0.5,0.598809741756324,0.78,0.8,im
0.39897725856563787,0.5793323909661677,0.48,0.5,0.6563068224303086,0.7055397663545371,0.7415909034262551,im
0.5410394250858531,0.5445387658165852,0.48,0.5,0.5757687236390248,0.805153744727805,0.8251537447278049,im
0.39724688783817963,0.4709177040539401,0.48,0.5,0.56169077258684,0.8545411479730299,0.8645411479730299,im
0.8025081015809674,0.44,0.48,0.5,0.5062443288933228,0.7737362273123553,0.7962378476285488,im
0.5982404658736874,0.465765395449825,0.48,0.5,0.5290557204757875,0.81153079089965,0.83153079089965,im
0.5206728392576453,0.5721404331550077,0.48,0.5,0.3565138883297018,0.8941589509279435,0.8993271607423547,im
0.8378179672035884,0.5321817448987863,0.48,0.5,0.51,0.7429091851301319,0.7752727900867546,im
0.3402341736655301,0.6418447924619921,0.48,0.5,0.3753587471368286,0.92,0.7202927170819127,im
0.39418588729328574,0.44410662864845296,0.48,0.5,0.5020533143242265,0.7633069137850558,0.7953602281092822,im
0.42732017020222957,0.4753102978539018,0.48,0.5,0.5479901276516722,0.7153349787247213,0.75,im
0.48822640957019336,0.5675345909319139,0.48,0.5,0.5032955914340214,0.8026037727957419,0.8226037727957419,im
0.6627802726547571,0.5604740520102081,0.48,0.5,0.532069194639445,0.8515951426292369,0.8146124412890982,im
0.18823191366393605,0.512735427805757,0.48,0.5,0.5763613063412123,0.7363741214645447,0.707290202440908,im
0.47856657257421886,0.5557337097031244,0.48,0.5,0.5422730886929692,0.7514334274257811,0.7797201129109373,im
0.5589733414439804,0.4704055589349918,0.48,0.5,0.5742162980986623,0.8342162980986623,0.8461892608363295,im
0.49472224848562346,0.3963887575718827,0.48,0.5,0.591389230313105,0.7191662727156481,0.7533330181725185,im
0.6261354729404441,0.39462150901985193,0.48,0.5,0.5398918597199577,0.892689245490074,0.902689245490074,im
0.6892183179659788,0.4865498751978528,0.48,0.5,0.4992183179659788,0.8884636136723368,0.8963477102542526,im
0.3672543243634799,0.444965631842773,0.48,0.5,0.4610756099458994,0.8779862527371092,0.8839587582113276,im
0.35026469785811787,0.5329804028558429,0.48,0.5,0.37728429500227495,0.7732451007139607,0.7949338255354705,im
0.6018007437113821,0.4263187380161503,0.48,0.5,0.6719840450877829,0.7438645633602504,0.7575458253441002,im
0.2709862589455144,0.4642997757283176,0.48,0.5,0.43772195721182283,0.47160754334229005,0.5485503364075236,im
0.6153250597275228,0.5010926857060441,0.48,0.5,0.5742323740214786,0.6941631896201297,0.6994190649463035,im
0.8236429239802432,0.45158626218066106,0.48,0.5,0.4840892690049392,0.7072738206633739,0.7379553654975304,im
0.6789033766227075,0.43868028335331477,0.48,0.5,0.19105027154477988,0.7718122550179833,0.4515428099160779,im
0.5105074059782062,0.503442022846992,0.8210148119564125,0.5,0.5847462970108969,0.8147462970108968,0.8344202284699207,im
0.6490377065975338,0.49240573350616546,0.48,0.5,0.6246163912032883,0.7804811467012331,0.8036540978008221,im
0.6974576204682454,0.41398308742465,0.48,0.5,0.5790678464881591,0.84601691257535,0.8236440511706136,im
0.5575603802591486,0.4416455228563293,0.7241424716844655,0.5,0.5983544771436707,0.7381702851943615,0.7628653327267549,im
0.18527263100671199,0.505186165522531,0.48,0.5,0.3372207517162034,0.4345279689165878,0.5173072172003843,im
0.6301127187385274,0.6525976433774039,0.48,0.5,0.6449174319837194,0.6995570091963504,0.7330930514750873,im
0.8745653990625901,0.5450388782701183,0.48,0.5,0.5086219106305884,0.7180706748828237,0.7580706748828238,im
0.66416628543987,0.46367525277539795,0.48,0.5,0.5609188131938495,0.785512879163097,0.7410257583261938,im
0.48895920082573646,0.5364305386997317,0.48,0.5,0.5235694613002683,0.7567629539731903,0.7329046307533512,im
0.5496723850995918,0.5186593863355465,0.48,0.5,0.5118471130464762,0.6324628173953016,0.514637545342186,im
0.5302443257171069,0.5607088816353398,0.48,0.5,0.5553544408176699,0.8025671053082719,0.8234962171447379,im
0.6028754142308755,0.5143770711543777,0.9501594866648241,0.5,0.5515016569235022,0.7604152858970816,0.7913737573073735,im
0.2976454959130142,0.51,0.48,0.5,0.44011639673041136,0.5882095141147404,0.645174595095617,im
0.5266477008978916,0.35965611019551363,0.48,0.5,0.5487679370311351,0.8278797638667565,0.7931519055467027,im
0.6482395905401026,0.5070549176908158,0.48,0.5,0.5552945082309185,0.7894109835381632,0.7723494259217342,im
0.6181706090034356,0.4341591396852955,0.48,0.5,0.5643068100524508,0.7110910391607879,0.7041591396852954,im
0.48098795698778324,0.4559277419266996,0.48,0.5,0.605433763432808,0.7716023656038422,0.7930843010855172,im
0.4861162121254478,0.53884262237469,0.48,0.5,0.5638837878745521,0.7223970862503445,0.7599176690002756,im
0.4485074962012587,0.502116702991424,0.48,0.5,0.44709636087364274,0.7742740902184106,0.800705567663808,im
0.554829449524358,0.512244174286537,0.48,0.5,0.4630251604785214,0.8069748395214786,0.8280969266647471,im
0.35438901318625465,0.5261098681374532,0.48,0.5,0.5128054934068726,0.7096384538481086,0.7396384538481087,im
0.38866527574385595,0.411285290024435,0.48,0.5,0.5210875530975989,0.7193079207560734,0.7494067892194916,im
0.3475889204665446,0.5485772725352859,0.48,0.5,0.5883002841989017,0.7220553976672768,0.7520553976672768,im
0.33660856649362375,0.4582933894643663,0.48,0.5,0.5133042832468119,0.7766957167531882,0.8083587521590395,im
0.5472667900821595,0.5076479187709588,0.48,0.5,0.4062286772132796,0.87,0.88,im
0.6273307437117426,0.43948660215597396,0.48,0.5,0.5578850483830196,0.7447433010779869,0.7226283494610065,im
0.3945659512787925,0.5903383972313627,0.48,0.5,0.6161353588925451,0.688381560969023,0.6845169198615682,im
0.3498801886464866,0.3679760377292973,0.48,0.5,0.5780059905676757,0.8761916981656214,0.886161745327243,im
0.6399822199148312,0.48999110995741557,0.48,0.5,0.6699822199148311,0.7800133350638767,0.8000088900425845,im
0.579684928446734,0.3961286150862926,0.48,0.5,0.57,0.6741993887919042,0.7164566189644894,im
0.5384616864853781,0.4938457837865548,0.48,0.5,0.41692144866084113,0.8615392756695794,0.8730775891842013,im
0.5177610930431121,0.6169551767534524,0.48,0.5,0.39850739536207475,0.8023581348982822,0.480298069853486,im
0.6788139399872998,0.39573379744897025,0.48,0.5,0.5360153323342105,0.7357337974489703,0.556646693176087,im
0.08999013970147089,0.489233044684276,0.48,0.5,0.4019173882893101,0.6769223184385748,0.49018680867966646,im
0.23467618990071168,0.5309884056219557,0.48,0.5,0.363156107860622,0.7344103516916447,0.5554737045279126,im
0.38626218483835084,0.4988693955047289,0.48,0.5,0.30312865279965373,0.6628703713525376,0.3344346977523645,im
0.5827717850243405,0.4586549104268085,0.48,0.5,0.12025794947582964,0.7977309820853618,0.43118187781727646,im
0.5285470267399835,0.6485470267399835,0.48,0.5,0.5757464502686562,0.7807264866300082,0.7377806128326793,im
0.6563002544036232,0.5121029785887681,0.48,0.5,0.6005148929438406,0.962094297226087,0.9584119143550724,im
