mcg,gvh,lip,chg,aac,alm1,alm2,class
0.7182952034553459,0.38056132008612653,0.48,0.5,0.5343451265661857,0.629251573218498,0.6567983498923419,imU
0.611151828868393,0.36191621815253644,0.48,0.5,0.5723141476211422,0.7415392684526427,0.7657696342263214,imU
0.7331997976716336,0.4079198786029801,0.48,0.5,0.5621199291850718,0.6779198786029802,0.7147598887193986,imU
0.7259399572729982,0.422995748995472,0.48,0.5,0.566497874497736,0.6900515407179457,0.7241631241628933,imU
0.7324150555586892,0.39080501851956306,0.48,0.5,0.6024150555586891,0.728421328708143,0.7580188194483615,imU
0.8179059100751997,0.47168531317669987,0.48,0.5,0.6416853131766999,0.7509294325563999,0.7816853131766999,imU
0.7866904313080181,0.48703835729488987,0.48,0.5,0.5470383572948899,0.7563068583591191,0.74,imU
0.6418463192015876,0.4598292435573195,0.48,0.5,0.44318036907513375,0.657641411470371,0.65729989858501,imU
0.5724298011876867,0.5469654461505925,0.7478617846023701,0.5,0.5503023763308604,0.7051511881654301,0.74,imU
0.6655037494784845,0.4627025016390489,0.48,0.5,0.5423587497764933,0.7039312496274889,0.7431449997019911,imU
0.713759271842453,0.4354135760525156,0.48,0.5,0.5685111262109437,0.769338278315975,0.7944209935264781,imU
0.67645791652775,0.44480920144677083,0.48,0.5,0.48607631942129165,0.6874657640509584,0.7174657640509584,imU
0.5358905985539831,0.46,0.48,0.5,0.5657371541320139,0.736124082438001,0.766124082438001,imU
0.8163586502327678,0.48300330220427407,0.48,0.5,0.5796809762185209,0.753003302204274,0.783003302204274,imU
0.7767461617659058,0.6832061411745506,0.48,0.5,0.5217700102956776,0.7267461617659059,0.7633969294127246,imU
0.6283427548914519,0.384729159143587,0.48,0.5,0.6084236136188044,0.7409781753196584,0.7654890876598291,imU
0.76,0.42979171182740783,0.48,0.5,0.5,0.5979166847309632,0.6285764084585435,imU
0.6284347905176112,0.4374720660721947,0.48,0.5,0.5751801197042221,0.7851801197042222,0.8063850897781667,imU
0.8371908749135796,0.492407821502646,0.48,0.5,0.5483947856649027,0.78,0.74,imU
0.8294887173140691,0.499009670873655,0.48,0.5,0.5439935527508967,0.78,0.74,imU
0.8046285036933575,0.5203184254056936,0.48,0.5,0.5297877163962044,0.78,0.74,imU
0.6714456668120332,0.487283606153112,0.48,0.5,0.5368784545058092,0.7083241213178423,0.74,imU
0.7021768603391882,0.49121994562729643,0.48,0.5,0.5416507985083788,0.7845215426440542,0.7716507985083789,imU
0.7720719500646241,0.5354963495476308,0.48,0.5,0.5255396254846814,0.7831079250969363,0.7493237752908087,imU
0.6028236376156779,0.2987433892834167,0.48,0.5,0.6271763623843221,0.7453368590488444,0.76475396642995,imU
0.7216303805036626,0.44519821291154926,0.48,0.5,0.47198212911549264,0.6881937451904224,0.7033919581019717,imU
0.8017840729033131,0.4071362916132524,0.48,0.5,0.4364318541933738,0.7316194532251519,0.6882159270966869,imU
0.7205396793139859,0.451652560724126,0.48,0.5,0.5197301603430071,0.6206913605335665,0.6506913605335666,imU
0.606898872373467,0.5312584372678065,0.48,0.5,0.5750561820147405,0.703101127626533,0.7360898912235849,imU
0.6360749271522106,0.515887609271684,0.48,0.5,0.5549531705298684,0.708971902317921,0.7459812682119473,imU
0.6391173992341489,0.5113239011487766,0.48,0.5,0.5530516254786569,0.7078309752871941,0.7452206501914628,imU
0.583891362347803,0.38926090823186865,0.48,0.5,0.15723953643462113,0.5548263576230807,0.438815671724457,imU
0.6808124480000252,0.4168242219999984,0.48,0.5,0.5371640040000283,0.7827031120000063,0.8095273340000048,imU
0.5952572979732152,0.3968381986488102,0.48,0.5,0.2368010858125071,0.6078673905416714,0.5278488341235199,imU
0.6431726202465229,0.4463452404930457,0.48,0.5,0.5063452404930457,0.7392638860914467,0.7736547595069543,imU
0.6028795354057697,0.44502221748387505,0.5484818583769213,0.5,0.5773660823701184,0.7794643294804737,0.8007812882954145,imU
0.7450175627753819,0.488191397877481,0.48,0.5,0.6766044803264314,0.8638740143672712,0.747491218612309,imU
0.7230520602745301,0.49274263078202124,0.48,0.5,0.5315049128119859,0.711195483319477,0.731195483319477,imU
0.7150512695289509,0.4870950137851418,0.48,0.5,0.5352699908099054,0.7173137350660964,0.7373137350660964,imU
0.8116643971707297,0.42020975176829395,0.48,0.5,0.505412695048777,0.7933287943414594,0.7670770922195067,imU
0.8581809866481666,0.38966927029966664,0.48,0.5,0.5908268242508333,0.8868580678468331,0.8973541623973331,imU
0.789296924654416,0.5046962412442861,0.48,0.5,0.5884027336405191,0.8469965829493511,0.859296924654416,imU
0.81,0.5268592621596115,0.48,0.5,0.57,0.8417333594365033,0.8548740972768918,imU
0.8016600283715509,0.5249033506715033,0.48,0.5,0.5658300141857754,0.8653666824286393,0.8762933459429115,imU
0.670360728372273,0.4639600950050791,0.48,0.5,0.49716041168867603,0.7339600950050791,0.7639600950050791,imU
0.8169052137537364,0.43690521375373637,0.48,0.5,0.623273696561566,0.7334526068768682,0.7678771723973902,imU
0.497522548299904,0.42100972324180264,0.48,0.5,0.6245870913833174,0.7422935456916586,0.77,imU
0.5244802722200441,0.44248848392927154,0.48,0.5,0.6238914480157174,0.7322171039685651,0.7641628279764239,imU
0.6439236843152669,0.42878292845623417,0.48,0.5,0.6066212550526717,0.8068937247366411,0.8279745614384223,imU
0.5338998609706954,0.45624118464878266,0.48,0.5,0.6387940767560869,0.6911354004341741,0.7286530311366088,imU
0.632534551256159,0.419805034518757,0.48,0.5,0.480389930962486,0.766490621337626,0.796490621337626,imU
0.6341567357814196,0.41898880458704146,0.48,0.5,0.5719104366963316,0.7697760917408292,0.7907872871537877,imU
0.7894015481787438,0.48056371562898487,0.48,0.5,0.5411621674502411,0.7546486698009647,0.7728880505294672,imU
0.8308436113179566,0.4615226264130593,0.48,0.5,0.5708436113179566,0.699485581127751,0.7294855811277511,imU
0.7367530156115061,0.5266588167625904,0.48,0.5,0.6565646179136746,0.8332705341007228,0.8466117173381326,imU
0.6794934019950837,0.42063147730711287,0.48,0.5,0.5906314773071129,0.7096182812972802,0.7401248793021966,imU
0.7830800614020877,0.3730709951293899,0.48,0.5,0.47845316959443285,0.8230755282657387,0.7130709951293899,imU
0.6685793168537327,0.48810575580497706,0.48,0.5,0.6842896584268664,0.7290804868905533,0.7600276089880648,imU
0.6427863547067951,0.4504845834272687,0.48,0.5,0.669273124859097,0.6118171878522577,0.6615748961386234,imU
0.8287917162116909,0.47980921834921436,0.48,0.5,0.6501271877671905,0.7590460917460718,0.7891732795132622,imU
0.6936136668209767,0.4752299608569302,0.48,0.5,0.6384625489288372,0.6919973727850232,0.7293823923565581,imU
0.7627121574433589,0.40178039360839696,0.48,0.5,0.6251691496494147,0.7169495432578117,0.7527121574433588,imU
0.7553979162798184,0.45933101808868715,0.48,0.5,0.6185351855290503,0.7739331018088688,0.7939331018088688,imU
0.8107367041281831,0.518947565531167,0.48,0.5,0.5694737827655835,0.7794737827655835,0.7994737827655836,imU
0.6913041450352608,0.42445738360014107,0.48,0.5,0.5893479274823695,0.7403260362588152,0.7703260362588152,imU
0.7437222257675269,0.3594861368145697,0.48,0.5,0.5494166613487097,0.7602916693256452,0.7662777742324731,imU
0.5571527943022795,0.4169357163809465,0.5635068370351833,0.5,0.1402950356107533,0.5253298156687314,0.3958419292008177,imU
0.6928048255220133,0.44099597873165564,0.6484716357618437,0.5,0.4923983914926623,0.7843617693580714,0.7129593565970649,imU
0.7299878901843762,0.5710830448349661,0.6627197219030388,0.5,0.6054031143592064,0.7748615919417233,0.798375432747551,imU
0.5162436580143888,0.5260202943539559,0.8635329783251784,0.5,0.5809949264115111,0.7204974632057555,0.7478730974043166,imU
0.8529909083677957,0.417749242363983,0.48,0.5,0.515498484727966,0.6984893930957615,0.7207401507317787,imU
0.8721009563666222,0.4752933054336447,0.48,0.5,0.5910913927004003,0.7536971309001335,0.7815961745335113,imU
0.812997816911776,0.5219985446078507,0.48,0.5,0.5879869014706554,0.7939898122549542,0.790007276960747,imU
0.84,0.4946289015143263,0.48,0.5,0.5685156060573053,0.7929609242401138,0.7362968787885389,imU
0.527521756575996,0.58319874530286,0.8606334755748719,0.5,0.581441003757712,0.7126801254697139,0.745360250939428,imU
0.6432518971200578,0.5118931281600083,0.48,0.5,0.6469414699200303,0.732620854400055,0.7562137436799835,imU
0.666153352357304,0.520329529244944,0.48,0.5,0.670988587734832,0.792306704714608,0.816812410847192,imU
0.7789243091940534,0.537923307973885,0.48,0.5,0.5096912294552033,0.66415338405223,0.6855378454029734,imU
0.6355933458827956,0.5863902682352223,0.7953823247052603,0.5,0.5875446870589073,0.7493495529412961,0.7754145976471665,imU
0.8151610360367314,0.42829424067112815,0.48,0.5,0.5211053732320621,0.8164055662804669,0.7467276383539297,imU
0.7886963374932501,0.5343507958040837,0.48,0.5,0.5,0.6569581208175835,0.6773926749865002,imU
0.7480873691681331,0.4876092114601664,0.48,0.5,0.5293388415823068,0.6788606838743402,0.6988606838743402,imU
0.762079140773762,0.5271134495878902,0.48,0.5,0.5085910336080732,0.6685910336080733,0.6928865504121099,imU
0.877593585990739,0.42320855201234797,0.48,0.5,0.5194652413312754,0.7281283446594636,0.7481283446594637,imU
0.6444010442143807,0.3986002610535952,0.48,0.5,0.17160156632157114,0.5458007831607856,0.43850152281263866,imU
0.7577937794182434,0.5396247125055069,0.48,0.5,0.4825360036910477,0.762300980156453,0.714977247807399,imU
0.756712713826312,0.44846132840298103,0.48,0.5,0.40230664201490535,0.6580414424436808,0.6162928278670117,imU
0.6464610739834059,0.5128008127080208,0.48,0.5,0.2370677502773611,0.5785338751386805,0.4990192161738447,imU
0.7982864964977981,0.44,0.48,0.5,0.43171350350220195,0.6934270070044039,0.68,imU
0.8078898560273813,0.51437294940635,0.48,0.5,0.561559424109525,0.7764830933789688,0.791559424109525,imU
0.7648106907532808,0.4172160361299211,0.48,0.5,0.48797327311679817,0.6236748352729651,0.6344320722598422,imU
0.7273749681040601,0.5477144315242969,0.48,0.5,0.3893392082527173,0.5183570881783887,0.3401606641635229,pp
0.675684875346822,0.6829453739595341,0.48,0.5,0.45675149980181606,0.45730912544591396,0.332436375148638,pp
0.6660655823938066,0.5105373382239426,0.48,0.5,0.4241074676447885,0.47017305003859516,0.33535519413126885,pp
0.691942982143255,0.6583421071404696,0.48,0.5,0.35051753572463207,0.4152587678623161,0.2769166607218465,pp
0.7448112525648878,0.8161317617984838,0.48,0.5,0.37179273922747125,0.52,0.3403774948702244,pp
0.6991381083378891,0.6125856749863324,0.48,0.5,0.5569833791826122,0.5148286500273352,0.4261214875205014,pp
0.6624317338901163,0.8210922577581385,0.48,0.5,0.3691808066813961,0.4197269355604653,0.35270479832965096,pp
0.6262274783580156,0.78,0.48,0.5,0.47622747835801554,0.4911322687923665,0.5269789088877856,pp
0.5601412785151629,0.5401994520214064,0.48,0.5,0.430124657513379,0.3701163470124871,0.30000831050089194,pp
0.6079217792858264,0.6076542766388136,0.48,0.5,0.47228392289925847,0.4094649947059746,0.3028189281932839,pp
0.662591183667807,0.6052553142698596,0.48,0.5,0.457408816332193,0.5631747591417717,0.5956200489410876,pp
0.6730752669071424,0.6815304567178547,0.48,0.5,0.44307885527500057,0.49692114472499943,0.43692832146071586,pp
0.6648638066386,0.6195460221286665,0.48,0.5,0.47990920442573326,0.43531778450993347,0.42577176238126696,pp
0.7017086620225318,0.6587952822478501,0.48,0.5,0.4443700696620225,0.5134173240450637,0.4477873937070862,pp
0.6654100473093199,0.6949510520402518,0.48,0.5,0.4567870331165239,0.450917990538136,0.33,pp
0.6625794991875795,0.8471025040621025,0.48,0.5,0.39158998375159015,0.430635993500636,0.3264665105614664,pp
0.6627842540347263,0.7941253588763978,0.48,0.5,0.5291763810520894,0.4885568508069452,0.23721574596527378,pp
0.6503569533650019,0.7605966908683194,0.48,0.5,0.41833244903667516,0.4223814576933285,0.39309536442333215,pp
0.67,0.6732067791615511,0.48,0.5,0.4278311870899835,0.3858016947903878,0.33891559354499173,pp
0.6062497759899277,0.843927099362382,0.48,0.5,0.3771431131543683,0.4624995519798554,0.42553510625837515,pp
0.6772399064404,0.78303183159272,0.48,0.5,0.23271480388741334,0.5271946167682133,0.24420807484767998,pp
0.6138312900926206,0.7565589023519583,0.48,0.5,0.4601300641481929,0.4875325160370482,0.5140914183890065,pp
0.6904239679129082,0.5925438074774495,0.48,0.5,0.45872809626127525,0.44211983956454126,0.5172442085660963,pp
0.6492716699551138,0.7936416502244311,0.48,0.5,0.3421849901346587,0.4175491551571018,0.41390750493267064,pp
0.67,0.7029508439363672,0.48,0.5,0.4543665706669352,0.44919522438099074,0.327853931682642,pp
0.7064388259471399,0.7924787192150617,0.48,0.5,0.4054414942490946,0.4803989326792182,0.27455850575090546,pp
0.37716594276057236,0.47218503174568255,0.48,0.5,0.5125286334776652,0.40498091101488987,0.4077767902840972,pp
0.6894856854421381,0.7346288310207575,0.48,0.5,0.42268558448962124,0.5836002019050336,0.5173144155103787,pp
0.6777716552851824,0.7932598634221869,0.48,0.5,0.39782675771854203,0.605433105703645,0.5087480715591918,pp
0.49555530480065285,0.5845342566709938,0.48,0.5,0.4967868342269035,0.4175974010599712,0.32306314438897743,pp
0.49260007669797967,0.7296324089863471,0.48,0.5,0.42978060062697954,0.40805812142108167,0.4412451885057347,pp
0.48546962090749857,0.5894121072474983,0.48,0.5,0.4748434596975005,0.3903130806049991,0.35454313524500025,pp
0.6817744062928474,0.6673383905607291,0.48,0.5,0.4882255937071527,0.4097592346106601,0.35153364090350736,pp
0.6928058015265597,0.7047477862609625,0.48,0.5,0.43762610686951875,0.5603593893140819,0.5023738931304813,pp
0.661263942703739,0.7575836562224338,0.48,0.5,0.5290799283796738,0.5358643008053705,0.22344795702780423,pp
0.6457555688276576,0.6645334129659456,0.48,0.5,0.39546658703405446,0.5897110182063968,0.219694461034572,pp
0.6733154002494632,0.6199462007483896,0.48,0.5,0.5090527427858677,0.37568354328479403,0.3814208858211985,pp
0.7267753335560637,0.7776810673794038,0.48,0.5,0.4688405336897019,0.4926449332887873,0.36768106737940376,pp
0.6477750538317664,0.7888997846729345,0.48,0.5,0.342599856448623,0.4166748385047009,0.3933251614952991,pp
0.5721518238055613,0.5986072952222452,0.48,0.5,0.3903586373009269,0.46713090159258486,0.3249790777870236,pp
0.6452372908846368,0.7435220399462007,0.48,0.5,0.5329559201075984,0.4761864544231836,0.4418067890077648,pp
0.6577108528142501,0.6615060075750623,0.48,0.5,0.5584337207786249,0.3826807169910937,0.3657530037875312,pp
0.63,0.7281496593275818,0.48,0.5,0.5717671966015393,0.3818503406724182,0.36983371185824243,pp
0.6864991574677828,0.8432136839055592,0.48,0.5,0.3899282103433355,0.4896410517166775,0.36028715862665806,pp
0.7002231117910588,0.7328127391541961,0.48,0.5,0.4097768882089412,0.5074103726368627,0.3997768882089412,pp
0.6400442526680162,0.8398406903951415,0.48,0.5,0.370035402134413,0.45004425266801623,0.39986724199595136,pp
0.6251598149723613,0.814520555082916,0.48,0.5,0.46171993832412045,0.3690296762016323,0.40085996916206024,pp
0.7125924617854554,0.5659263837509058,0.48,0.5,0.5411113073218168,0.5357405772318193,0.4268518845536361,pp
0.7353916857807418,0.5068665137540658,0.48,0.5,0.4846389526024726,0.5653916857807417,0.41539168578074176,pp
0.6648643763419025,0.8167811935477917,0.48,0.5,0.36547920430147224,0.4193851720404303,0.4151356236580975,pp
0.7082502915868225,0.855407015415409,0.48,0.5,0.3997812864483528,0.5378128644835282,0.3206561406549416,pp
0.6942947135788032,0.6760125990103247,0.48,0.5,0.30085894271576064,0.40202519802064934,0.26405039604129865,pp
0.6912179846704818,0.7583010843123503,0.48,0.5,0.4024359693409635,0.7565708543695766,0.7226607777219853,pp
0.6881749824232389,0.6705832747441297,0.48,0.5,0.45547505273028327,0.6547413912974096,0.6647413912974096,pp
0.6202588535703789,0.636392787911119,0.48,0.5,0.40159819697777976,0.6130444293926169,0.5310354142815157,pp
0.6718656300469339,0.7927462520187736,0.48,0.5,0.47450749596245284,0.49383564619712256,0.3035224878873585,pp
0.6420460316852491,0.8,0.48,0.5,0.46,0.36219947063607927,0.28397698415737543,pp
0.6452593976901664,0.6582468674366112,0.48,0.5,0.4152593976901663,0.4005187953803327,0.2236672896057485,pp
0.6810926417817491,0.7721312863008641,0.48,0.5,0.39032821575216037,0.41218528356349815,0.3968300691800208,pp
0.6520432881155825,0.7497835594220872,0.48,0.5,0.3940865762311651,0.45623808463570403,0.3858052034798785,pp
0.6971286799350305,0.6755441592203666,0.48,0.5,0.43148528025987776,0.725147197401222,0.7552464378560082,pp
0.7362618336965652,0.562242899782061,0.48,0.5,0.46925236673931303,0.6620568017435127,0.31644793173511343,pp
0.6865508829772181,0.6503473510683456,0.48,0.5,0.5129280904202634,0.43930529786330874,0.36947897339748154,pp
0.662631913170944,0.7846293730717693,0.48,0.5,0.4413693568786433,0.4382097910239231,0.39210426048716784,pp
0.6820517840095404,0.6790757183771032,0.48,0.5,0.42430678878282735,0.477744995226713,0.2706653615751951,pp
0.6249370312026774,0.7391147989786959,0.48,0.5,0.4763296204613503,0.3836703795386497,0.36924073657334106,pp
0.695834615071562,0.8406676920572496,0.48,0.5,0.242496154785314,0.5355007690429372,0.28974577026384535,pp
0.6372624047793414,0.6433616974912998,0.48,0.5,0.42556028291521664,0.41165957562717503,0.37556028291521665,pp
0.64,0.8382448398456556,0.48,0.5,0.37,0.44648967969131126,0.40234021353912586,pp
0.48913930552326923,0.5777599166362253,0.48,0.5,0.502930916669434,0.41137938888704395,0.3149988611378626,pp
0.46697089446188367,0.5631237011040167,0.48,0.5,0.4545977129162604,0.44616632029440445,0.42229209963199443,pp
0.4537974611690221,0.4778913206272801,0.48,0.5,0.535980240114051,0.4479407203421528,0.4600246998574363,pp
0.6343463790690183,0.8156536209309817,0.48,0.5,0.39544129418941765,0.3815195686035274,0.4286927581380366,pp
0.7227663902446234,0.7208515447162482,0.48,0.5,0.32148907317025105,0.5146812357729986,0.4989366991878731,pp
0.6048735542847824,0.5489747108569565,0.48,0.5,0.4449578514282608,0.36401685942869566,0.3059831405713043,pp
0.6770476280067115,0.7463491466219233,0.48,0.5,0.37977779868232686,0.4611428840201345,0.2974920306420578,pp
0.6700461440757532,0.7896769914697273,0.48,0.5,0.4371127260656147,0.43344100284342424,0.3767435734595887,pp
0.7097615321559919,0.5867630971008257,0.48,0.5,0.5470015649448338,0.5037138385871903,0.390238467844008,pp
0.6425105332660224,0.6594978933467955,0.48,0.5,0.4210463463704986,0.39451895987884034,0.21054423971729413,pp
0.5478868396249849,0.599823903302082,0.48,0.5,0.5150880483489589,0.43105658018750753,0.4715848702812614,pp
0.5845936569412771,0.7852761982416131,0.48,0.5,0.47118095043959674,0.3842253926191262,0.42981586783892456,pp
0.47873824506517515,0.6557966308379864,0.48,0.5,0.4883201407076362,0.48512617549348247,0.5063879304283074,pp
0.69065505923252,0.6710261167268301,0.48,0.5,0.3713101184650399,0.4949564721219498,0.38018552874715505,pp
0.575118154764505,0.5890967962180285,0.48,0.5,0.39240854341859066,0.47632242647380035,0.3290967962180285,pp
0.6063934906248412,0.5835776193014985,0.48,0.5,0.40712634852933705,0.5149566648895098,0.3235776193014986,pp
0.694233295310864,0.6225556822971201,0.48,0.5,0.485255568229712,0.37627784114856005,0.33051113645942404,pp
0.7488747737973895,0.8324047231323797,0.48,0.5,0.3536569851584838,0.5152177886389058,0.3297186934493474,pp
0.6327662871030137,0.7593640097210966,0.48,0.5,0.3868786634263011,0.39,0.4255325742060276,pp
0.6646637525372544,0.6060737502819171,0.48,0.5,0.5128850033830059,0.46895875366492307,0.4103687514095858,pp
0.6073456861979988,0.6481605096355972,0.48,0.5,0.4442839606771983,0.42,0.30755552968720445,pp
0.6943854908773185,0.7704096727484544,0.48,0.5,0.40122901824536306,0.4615782363159777,0.4439758181288641,pp
0.3307039986607788,0.5548565928653969,0.7406779246363056,0.5,0.5150651850611833,0.8448044448164503,0.5855605915261757,im
0.5491979445411203,0.52,0.48,0.5,0.5006574935266073,0.5984681700483767,0.5271531829951623,im
0.6199150346027847,0.4952124134930381,0.48,0.5,0.5251274480958229,0.7443627595208858,0.6786405536445564,im
0.21029022466615338,0.4950721811376474,0.48,0.5,0.5784060145095019,0.8846375941961993,0.8297112754494104,im
0.4286714753410982,0.4826107103882418,0.48,0.5,0.5750738069254945,0.8327583242392309,0.782758324239231,im
0.6457030113810197,0.4,0.48,0.5,0.6801478267126162,0.7114816051105322,0.7491852840884258,im
0.6993402932531597,0.4604123167167752,0.48,0.5,0.5597800977510533,0.7802199022489468,0.7303848289356567,im
0.2806905664379923,0.3618784071533247,0.48,0.5,0.5138604823248305,0.7688121592846675,0.7861395176751695,im
0.5002003502834279,0.45335887909303074,0.48,0.5,0.622280490396799,0.71,0.7379198598866288,im
0.3042839911814687,0.47,0.48,0.5,0.669188596624375,0.6581622806751249,0.6961217105063436,im
0.12323995431739498,0.5010370942314621,0.48,0.5,0.39929598172695796,0.6946479908634791,0.5206661519168403,im
0.26398517207505945,0.6925859093451074,0.48,0.5,0.7117676133186158,0.6223485800220763,0.6384697160044153,im
0.4940797987838512,0.5517438893311182,0.48,0.5,0.5982561106688818,0.7494401509121116,0.7788481307904966,im
0.6975958360239433,0.4386958267989949,0.48,0.5,0.5577749976937629,0.7942708429426546,0.7996416766603609,im
0.7496707946706245,0.4523176189085512,0.48,0.5,0.514899920240895,0.7325823013323438,0.7605293648475854,im
0.3601799488979847,0.4649775063877519,0.48,0.5,0.5375937233843671,0.7525412382891216,0.7101349616734886,im
0.5366707736230284,0.4877805157486856,0.48,0.5,0.4110974212565721,0.8650061604345426,0.8755610314973712,im
0.43286926439343676,0.45713073560656325,0.48,0.5,0.4534431172721241,0.8622954115147494,0.8548636076764996,im
0.5961098484088203,0.66,0.48,0.5,0.441058884193846,0.876313705268718,0.8850509642149744,im
0.20138180092947133,0.6415163696746851,0.48,0.5,0.708803642977036,0.5908509067905962,0.6394945434417717,im
0.4836020937360118,0.5590680624906745,0.48,0.5,0.6389424061893845,0.6646596875466273,0.7091937187919646,im
0.4001216060212064,0.56,0.48,0.5,0.38933366663332847,0.7853939696939389,0.805393969693939,im
0.5860917364597413,0.5620305788199138,0.48,0.5,0.5428929741303017,0.7710152894099569,0.7569541317701294,im
0.575527133438878,0.5628945733122245,0.48,0.5,0.5528945733122245,0.8028945733122245,0.8228945733122244,im
0.5127904386425953,0.5472095613574047,0.48,0.5,0.6055808772851906,0.76,0.79,im
0.3905347386228651,0.4733927487358739,0.48,0.5,0.5190473299623304,0.7080946599246607,0.7358328274340782,im
0.49808914631790757,0.42337047763246144,0.48,0.5,0.4942729370959083,0.7906740955264924,0.7769693192018775,im
0.328073435697543,0.49747812525150564,0.48,0.5,0.5691593750838352,0.8416812498323295,0.8516812498323295,im
0.731938746180392,0.4418602893429865,0.48,0.5,0.5158946953785815,0.8750392284187027,0.8546545024832571,im
0.640484730437981,0.5032259537893682,0.48,0.5,0.6806457997539287,0.7646771001230357,0.7924190847194917,im
0.3846882301350882,0.44789529790093535,0.48,0.5,0.5272717581711117,0.6833964661170764,0.5827729263872529,im
0.699982324091936,0.394991162045968,0.48,0.5,0.6398762686435518,0.730053027724192,0.7650441897701601,im
0.4955519960524004,0.3713344011842799,0.48,0.5,0.6586655988157202,0.6420757351755465,0.6917792015790398,im
0.6463017346300044,0.5239118820577797,0.48,0.5,0.5907610147427775,0.6691321769133305,0.6706542063988855,im
0.2644095849752441,0.61,0.48,0.5,0.5089268134236338,0.8253659328818315,0.49870233128070923,im
0.28989425988778394,0.35071050928170655,0.48,0.5,0.5135525464085329,0.7678684721548803,0.7882237267957336,im
0.38348105654656073,0.5263053962049602,0.48,0.5,0.6808702641366402,0.8211905850093588,0.8347784151801589,im
0.4204803117609529,0.5138100389701191,0.48,0.5,0.5976200779402382,0.8227374512873511,0.8361899610298809,im
0.4810489037587242,0.3745405702045028,0.48,0.5,0.5345405702045029,0.8141730263681051,0.8096324561636022,im
0.6088870260953593,0.642192417525749,0.5378746430413159,0.5,0.46890379123712556,0.8588702609535931,0.8710962087628744,im
0.2519960483616142,0.5187615284153918,0.48,0.5,0.382569170492351,0.4579018452192867,0.5369499347000469,im
0.7328401369569604,0.6952895637874739,0.48,0.5,0.6547243114419709,0.6526378442790146,0.6802022926779456,im
0.2511152656229774,0.4770384218743258,0.48,0.5,0.5718931579860361,0.7667478940977466,0.7986410520837829,im
0.6012972726168511,0.5664972987076085,0.48,0.5,0.5512432467690214,0.7942378441842384,0.8177405454766298,im
0.6408705641167061,0.486279749281464,0.48,0.5,0.5797098119610979,0.773430062679634,0.749709811961098,im
0.2380490014743359,0.36704053254702085,0.48,0.5,0.5355607988205313,0.7550895340213567,0.7793496671581119,im
0.5787453228375381,0.5066051383589449,0.48,0.5,0.47749064567507626,0.759299077607034,0.6807383396926611,im
0.5869805603202332,0.695508709738962,0.48,0.5,0.6141883361921399,0.7185281494187288,0.6643019439679767,im
0.5645074883298667,0.6254403081237,0.48,0.5,0.6026940522886334,0.70683953781445,0.7427462558350666,im
0.5680506699940813,0.5931845631547796,0.48,0.5,0.538318456315478,0.6834523494761764,0.7217708057916543,im
0.3633592763194154,0.6717519457239561,0.48,0.5,0.5281757467117953,0.7535761990121608,0.7841601809201462,im
0.5895679623145724,0.39740777388743487,0.48,0.5,0.5073762072698514,0.8412961130562826,0.8195679623145725,im
0.5314253598733183,0.5160690199049888,0.48,0.5,0.5412138039809978,0.7765701439493273,0.7994988759556614,im
0.5168199967877382,0.4177319916481191,0.48,0.5,0.562498003533488,0.6370499919693453,0.68432199325425,im
0.5465221759685198,0.5323391908826268,0.48,0.5,0.71,0.62993807541508,0.6777227337022933,im
0.5281622177519537,0.5097338492486475,0.48,0.5,0.5218377822480463,0.7547401675015029,0.7857921340012023,im
0.3585101842153245,0.44127546053831124,0.48,0.5,0.41010717762318216,0.7284030065921424,0.7612754605383113,im
0.60322646753287,0.5332769433763336,0.48,0.5,0.5737162348052591,0.7009290587013147,0.74,im
0.4260815425100716,0.41860324471438876,0.48,0.5,0.5834239361223017,0.7267119680611509,0.7567119680611509,im
0.3815935891085343,0.4131524040842996,0.48,0.5,0.5178983972771336,0.7273556095300325,0.7573556095300324,im
0.35079791647824493,0.5093862180936577,0.48,0.5,0.6093862180936577,0.7111661856220503,0.7408592946688792,im
0.14983933977032915,0.5489092489561762,0.48,0.5,0.4935935735908132,0.8732835433194289,0.5317108115865925,im
0.6266181572421308,0.6441043713336141,0.48,0.5,0.46144505715148965,0.8584395427880829,0.8698845999395726,im
0.48365288368181447,0.48943801789510544,0.48,0.5,0.5053884652727421,0.7708429731573418,0.6990413489545565,im
0.36979496206081514,0.48238678223316506,0.48,0.5,0.5711933911165825,0.7464198266502524,0.7020165222085437,im
0.563273625799285,0.6686772314428785,0.48,0.5,0.6274888048373659,0.7737891830692193,0.7183855774256257,im
0.6744845872132473,0.5254431558029075,0.48,0.5,0.7044845872132472,0.7411753395411957,0.7722784220985462,im
0.706138310183669,0.39806915509183455,0.48,0.5,0.6829681712856833,0.7115850694489928,0.7496542245408273,im
0.5275882306501738,0.5544866221503317,0.48,0.5,0.6213796783000316,0.7579304825499527,0.7810320910497948,im
0.5026704640423905,0.5793323839894023,0.48,0.5,0.46667616010597623,0.7866690400264941,0.5500284803179287,im
0.6916977129422366,0.4430896309803701,0.48,0.5,0.44910369019629925,0.7347170478429605,0.563891034118906,im
0.4515894108874426,0.6820340612904543,0.48,0.5,0.5578744907259656,0.7130085153226136,0.5976978895162498,im
0.2940424024996545,0.5724680210623532,0.48,0.5,0.36148939937508634,0.7912765015622841,0.5544252644368869,im
0.42584032578627523,0.5271600444254012,0.48,0.5,0.534400296169341,0.6958002221270059,0.5974006663810175,im
